row_num,country,year,disease_name,country_pop,incidence_rate_pct,prevalence_rate_pct,mortality_rate_per_100_people_pct,population_affected,pop_affected_male,pop_affected_female,ages_0_18_pct,ages_19_35_pct,ages_36_60_pct,ages_61_plus_pct,pop_affected_urban_pct,pop_affected_rural_pct,healthcare_access_pct,doctors_per_1000,hospital_beds_per_1000,treatment_type,recovery_rate_pct,dalys,improvement_in_5_years_pct,average_annual_treatment_cost_usd,availability_of_vaccines_treatment,composite_health_index,per_capita_income_usd,education_index,urbanization_rate_pct
9112.0,USA,2004.0,Asthma,292805298.0,0.37,5.51,0.0212,1083380.0,479937.0,603443.0,23.0,25.0,28.0,24.0,80.0,20.0,83.06,3.82,3.08,Medication,96.94,24.54,,823.0,High,77.33,41727.36,0.87,79.7
9113.0,Russia,2018.0,Dengue,145398106.0,0.0,0.0,0.1037,4514.0,2338.0,2176.0,29.0,35.0,25.0,11.0,74.0,26.0,69.9,1.32,2.82,Medication,85.36,0.0,-35.17,115.0,Medium,62.92,11318.22,0.84,74.4
9114.0,Italy,2003.0,Tuberculosis,57399184.0,0.27,1.69,0.1404,154978.0,93607.0,61371.0,17.0,24.0,35.0,25.0,67.0,33.0,80.03,2.63,10.07,Medication,78.25,10.1,,645.0,High,74.41,27414.93,0.74,67.5
9115.0,Turkey,2013.0,Tuberculosis,76147624.0,0.1,0.81,0.0952,76148.0,46831.0,29317.0,22.0,25.0,30.0,23.0,71.0,29.0,65.46,2.32,2.94,Medication,74.63,3.76,-11.62,350.0,High,65.06,12536.14,0.72,71.5
9116.0,Brazil,2000.0,Cholera,174018282.0,0.01,0.0,0.1817,9567.0,5195.0,4372.0,29.0,31.0,25.0,15.0,81.0,19.0,55.71,2.26,3.28,Medication,79.94,0.0,,61.0,Medium,56.23,3766.55,0.55,81.0
9117.0,Mexico,2000.0,Hepatitis,98625552.0,0.33,2.82,0.1467,325464.0,196580.0,128884.0,9.0,16.0,35.0,40.0,73.0,27.0,53.27,1.24,2.41,Medication,65.77,12.07,,31.0,High,57.93,7524.03,0.55,73.0
9118.0,China,2022.0,Measles,1412175000.0,0.13,0.13,0.0237,1835828.0,967481.0,868347.0,49.0,20.0,8.0,23.0,60.0,40.0,70.42,1.25,3.81,Vaccination,92.53,1.13,-16.8,69.0,High,66.06,12547.04,0.69,60.2
9119.0,Japan,2020.0,COVID-19,126261000.0,5.86,6.47,0.1235,7398895.0,4039797.0,3359098.0,7.0,22.0,38.0,33.0,92.0,8.0,89.75,3.5,10.11,Vaccination,83.55,73.95,-27.36,6493.0,High,84.58,40026.96,0.85,91.8
9120.0,Turkey,2010.0,Alzheimer's Disease,73142150.0,,,,,,,,,,,,,63.38,1.4,4.43,Medication,58.58,0.0,-14.05,6393.0,Low,64.28,10593.07,0.62,70.0
9121.0,South Korea,2016.0,Cholera,51217803.0,0.01,0.0,0.1329,2954.0,1607.0,1347.0,25.0,30.0,25.0,20.0,81.0,19.0,82.62,5.06,9.75,Medication,93.98,0.0,41.35,2032.0,Medium,79.92,30783.96,0.87,80.7
9122.0,France,2023.0,Diabetes,68287487.0,0.77,11.37,0.0192,525814.0,279733.0,246081.0,1.0,15.0,45.0,39.0,80.0,20.0,81.24,3.26,3.58,Medication,85.76,46.14,3.01,4481.0,High,74.7,44451.29,0.83,80.5
9123.0,France,2001.0,COVID-19,61364377.0,2.93,2.96,0.1433,1797976.0,918766.0,879210.0,14.0,25.0,32.0,29.0,77.0,23.0,80.34,2.51,2.47,Medication,80.49,26.3,,3082.0,,74.34,22158.76,0.74,77.2
9124.0,Canada,2012.0,Ebola,34713395.0,0.01,0.0,0.2673,2589.0,1276.0,1313.0,6.0,25.0,39.0,30.0,79.0,21.0,87.95,2.63,3.43,Therapy,54.23,0.0,39.71,26829.0,,84.28,52354.83,0.89,79.0
9125.0,South Korea,2008.0,Alzheimer's Disease,49054708.0,,,,,,,,,,,,,74.59,3.52,9.09,Therapy,61.12,0.0,-15.02,20604.0,Medium,74.67,22613.03,0.83,79.4
9126.0,Mexico,2005.0,Ebola,105811504.0,0.0,0.0,0.6116,1140.0,568.0,572.0,13.0,26.0,35.0,26.0,74.0,26.0,57.83,1.25,3.76,Therapy,43.31,0.0,13.34,6469.0,,60.06,8671.76,0.6,74.5
9127.0,Australia,2001.0,COVID-19,19274701.0,1.44,1.49,0.1061,277556.0,145717.0,131839.0,14.0,25.0,32.0,29.0,84.0,16.0,84.61,4.73,3.03,Medication,81.23,15.75,,2578.0,,79.85,20203.17,0.88,84.1
9128.0,India,2008.0,Diabetes,1207930964.0,0.81,12.14,0.1787,9784241.0,5215000.0,4569241.0,10.0,17.0,40.0,33.0,30.0,70.0,51.1,0.62,0.62,Medication,62.96,48.83,2.07,34.0,Medium,53.92,1049.29,0.45,30.0
9129.0,Canada,2012.0,Asthma,34713395.0,0.13,2.25,0.0212,45127.0,20217.0,24910.0,21.0,25.0,29.0,25.0,79.0,21.0,87.95,4.82,6.06,Medication,97.86,8.23,36.73,1320.0,High,84.28,52354.83,0.89,79.0
9130.0,Nigeria,2018.0,Measles,204938755.0,0.87,1.13,0.0,1782967.0,953887.0,829080.0,54.0,21.0,10.0,15.0,50.0,50.0,56.98,0.19,0.95,Vaccination,79.71,10.21,-0.58,9.0,High,53.04,2057.87,0.51,49.5
9131.0,Turkey,2018.0,Alzheimer's Disease,81407204.0,,,,,,,,,,,,,70.82,1.85,3.32,Medication,61.89,0.0,-32.75,9348.0,Low,69.02,9227.78,0.78,74.0
9132.0,Indonesia,2019.0,Alzheimer's Disease,272489381.0,,,,,,,,,,,,,68.34,0.57,1.04,Medication,56.26,0.0,-0.66,3061.0,Low,63.28,4106.95,0.66,54.4
9133.0,South Africa,2004.0,Dengue,48991421.0,0.0,0.0,0.1257,572.0,300.0,272.0,33.0,36.0,25.0,6.0,60.0,40.0,51.94,1.03,4.68,Medication,76.78,0.0,,97.0,Medium,49.16,5221.46,0.67,59.5
9134.0,Germany,2001.0,Leprosy,82349925.0,0.0,0.0,,630.0,373.0,257.0,8.0,19.0,44.0,29.0,75.0,25.0,81.95,3.37,10.2,Medication,86.12,0.0,,7569.0,Medium,76.83,23999.61,0.88,75.1
9135.0,Brazil,2000.0,Polio,174018282.0,0.0,0.0,0.1442,3137.0,1638.0,1499.0,44.0,21.0,10.0,25.0,81.0,19.0,55.71,1.94,2.15,Medication,73.23,0.0,,5.0,High,56.23,3766.55,0.55,81.0
9136.0,Brazil,2014.0,Measles,200085127.0,0.79,0.97,0.0036,1580673.0,848821.0,731852.0,52.0,20.0,8.0,20.0,84.0,16.0,68.39,2.53,4.65,Medication,89.34,7.96,41.0,50.0,High,63.35,12274.99,0.67,84.5
9137.0,Germany,2019.0,Polio,83092962.0,0.0,0.0,0.033,3018.0,1548.0,1470.0,32.0,17.0,18.0,33.0,77.0,23.0,86.02,4.15,2.85,Vaccination,90.19,0.0,5.45,473.0,Medium,81.55,47358.15,0.95,77.5
9138.0,Brazil,2004.0,Ebola,182675143.0,0.01,0.0,0.6261,12493.0,6609.0,5884.0,13.0,26.0,35.0,26.0,82.0,18.0,59.92,2.25,4.41,Medication,43.47,0.0,,3282.0,,59.08,3663.82,0.58,82.0
9139.0,USA,2019.0,Leprosy,330226227.0,0.01,0.0,,25713.0,15813.0,9900.0,4.0,20.0,45.0,31.0,82.0,18.0,84.11,2.87,4.94,Medication,95.68,0.0,2.4,17559.0,Medium,78.17,63767.42,0.92,82.2
9140.0,Japan,2021.0,Hypertension,125681593.0,0.81,15.31,0.0169,1018021.0,547695.0,470326.0,1.0,5.0,43.0,51.0,92.0,8.0,89.55,3.77,11.75,Medication,90.86,69.03,-41.16,3183.0,High,84.31,40059.26,0.85,91.8
9141.0,France,2006.0,Malaria,63622342.0,0.0,0.0,0.0292,660.0,346.0,314.0,33.0,30.0,28.0,10.0,78.0,22.0,82.02,3.66,9.65,Medication,89.77,0.0,-17.18,872.0,High,76.34,36182.58,0.78,77.9
9142.0,Japan,2019.0,Ebola,126633000.0,0.01,0.0,0.5504,8431.0,4367.0,4064.0,2.0,22.0,43.0,33.0,92.0,8.0,91.38,4.04,8.01,Therapy,38.32,0.0,5.7,37641.0,Medium,86.83,40394.77,0.85,91.8
9143.0,China,2002.0,Hypertension,1280400000.0,1.65,17.58,0.1099,21126600.0,10816819.0,10309781.0,5.0,8.0,35.0,52.0,38.0,62.0,49.34,1.91,2.63,Medication,73.47,69.76,,179.0,High,57.87,1142.74,0.5,38.2
9144.0,Germany,2003.0,Dengue,82534176.0,0.0,0.0,0.0526,3380.0,1636.0,1744.0,27.0,34.0,30.0,10.0,75.0,25.0,82.46,4.55,3.65,Medication,96.75,0.0,,1210.0,Medium,77.45,30869.15,0.9,75.4
9145.0,Nigeria,2009.0,Cholera,162049464.0,4.21,5.93,0.2152,6822282.0,3690855.0,3131427.0,30.0,32.0,26.0,12.0,43.0,57.0,47.38,0.56,0.82,Medication,72.29,53.97,50.46,38.0,Low,47.54,1801.44,0.43,42.8
9146.0,Japan,2004.0,Malaria,127761000.0,0.0,0.0,0.0596,5066.0,2568.0,2498.0,32.0,29.0,30.0,10.0,91.0,9.0,88.74,2.58,7.21,Medication,90.75,0.0,,906.0,High,83.08,38282.72,0.83,91.2
9147.0,South Africa,2001.0,Polio,47566800.0,0.0,0.0,0.1737,2082.0,1072.0,1010.0,44.0,21.0,10.0,25.0,58.0,42.0,49.77,2.29,4.06,Medication,67.66,0.0,,5.0,High,48.13,2847.15,0.62,58.4
9148.0,India,2019.0,Tuberculosis,1389030312.0,0.81,5.38,0.1218,11251146.0,7133227.0,4117919.0,24.0,26.0,30.0,20.0,34.0,66.0,64.64,0.67,0.91,Medication,70.34,26.34,-19.09,24.0,Medium,61.1,2055.25,0.53,34.2
9149.0,Italy,2018.0,Rabies,60148658.0,0.01,0.01,0.5236,6015.0,3994.0,2021.0,8.0,22.0,43.0,28.0,70.0,30.0,82.95,4.14,10.15,Medication,22.95,0.11,-13.84,966.0,Medium,77.02,34829.5,0.81,69.7
9150.0,Canada,2001.0,COVID-19,31020855.0,3.87,4.4,0.1175,1200507.0,621863.0,578644.0,14.0,25.0,32.0,29.0,77.0,23.0,83.73,3.65,5.46,Medication,80.53,47.22,,2820.0,,78.92,23674.57,0.86,77.2
9151.0,United Kingdom,2006.0,HIV/AIDS,60846820.0,0.04,0.26,0.1757,24339.0,13240.0,11099.0,8.0,30.0,35.0,28.0,81.0,19.0,83.02,3.96,8.49,Medication,75.86,1.04,-35.23,1614.0,Medium,78.62,44364.61,0.85,80.8
9152.0,United Kingdom,2023.0,Cancer,68492000.0,0.84,11.02,0.1452,575333.0,294570.0,280763.0,1.0,10.0,35.0,54.0,83.0,17.0,82.04,2.89,6.13,Medication,68.28,46.49,-30.05,47945.0,Medium,76.15,49224.06,0.94,83.0
9153.0,France,2011.0,Asthma,65340830.0,0.87,12.43,0.0161,568465.0,256378.0,312087.0,21.0,25.0,29.0,25.0,79.0,21.0,82.21,2.89,9.94,Medication,98.66,49.39,-31.38,941.0,High,76.35,43598.93,0.79,78.7
9154.0,Indonesia,2022.0,Malaria,278830529.0,10.56,14.37,0.0852,29444504.0,16577256.0,12867248.0,36.0,29.0,25.0,10.0,56.0,44.0,68.82,0.7,1.32,Medication,83.7,119.65,1.63,277.0,Medium,62.21,4730.75,0.67,56.3
9155.0,United Kingdom,2018.0,Asthma,66289000.0,0.34,3.68,0.0,225383.0,103676.0,121707.0,20.0,25.0,25.0,31.0,82.0,18.0,84.54,3.36,5.27,Medication,100.0,19.06,-35.4,1649.0,Medium,80.09,43017.61,0.92,82.3
9156.0,Argentina,2011.0,Measles,41730660.0,0.04,0.05,0.0,16692.0,8580.0,8112.0,52.0,20.0,8.0,20.0,90.0,10.0,66.25,1.54,1.43,Vaccination,90.31,0.47,-30.97,40.0,High,60.67,12704.28,0.84,90.4
9157.0,Russia,2020.0,Tuberculosis,145245148.0,0.02,0.19,0.1806,29049.0,18127.0,10922.0,19.0,25.0,30.0,26.0,75.0,25.0,68.92,1.1,2.25,Medication,74.18,1.02,-18.91,518.0,High,61.35,10200.61,0.85,74.6
9158.0,Saudi Arabia,2003.0,Alzheimer's Disease,18786767.0,,,,,,,,,,,,,63.25,1.65,1.7,Medication,56.56,0.0,,12508.0,Low,65.36,11487.22,0.6,79.8
9159.0,Argentina,2021.0,Hypertension,45312281.0,0.54,5.78,0.0521,244686.0,133843.0,110843.0,3.0,7.0,35.0,55.0,92.0,8.0,67.07,2.35,4.02,Medication,79.27,30.77,-29.56,257.0,Medium,58.47,10738.02,0.87,91.7
9160.0,South Africa,2019.0,Alzheimer's Disease,59587885.0,,,,,,,,,,,,,63.57,1.14,4.84,Medication,53.88,0.0,-21.5,2972.0,Low,55.57,6533.71,0.77,65.2
9161.0,Italy,2003.0,HIV/AIDS,57399184.0,0.19,1.54,0.1979,109058.0,61182.0,47876.0,7.0,29.0,40.0,25.0,67.0,33.0,80.03,4.55,10.47,Medication,73.8,8.18,,1853.0,Low,74.41,27414.93,0.74,67.5
9162.0,United Kingdom,2001.0,Rabies,59119673.0,0.01,0.01,0.5231,5912.0,3843.0,2069.0,14.0,25.0,35.0,26.0,80.0,20.0,81.49,3.46,6.48,Medication,16.08,0.21,,1468.0,Low,76.62,27829.1,0.81,80.1
9163.0,India,2001.0,Malaria,1077898575.0,11.5,16.21,0.1694,123958336.0,65821876.0,58136460.0,41.0,32.0,25.0,2.0,27.0,73.0,42.7,0.49,1.45,Medication,72.76,158.82,,7.0,Low,49.64,455.2,0.37,27.4
9164.0,Italy,2021.0,Polio,59133173.0,0.01,0.0,0.0,4574.0,2342.0,2232.0,32.0,17.0,18.0,33.0,70.0,30.0,79.45,4.06,8.64,Vaccination,86.4,0.0,13.41,269.0,Medium,72.79,36484.71,0.82,70.2
9165.0,Nigeria,2008.0,Hypertension,157595014.0,1.31,25.28,0.1618,2064495.0,1114827.0,949668.0,7.0,10.0,36.0,47.0,42.0,58.0,46.02,0.41,1.13,Medication,62.65,103.19,-4.84,12.0,Medium,46.61,2138.24,0.43,42.0
9166.0,Canada,2008.0,Polio,33247298.0,0.0,0.0,0.0039,1348.0,662.0,686.0,37.0,20.0,13.0,30.0,78.0,22.0,85.32,3.91,2.11,Medication,88.09,0.0,-41.28,298.0,High,80.8,46424.71,0.87,78.4
9167.0,Turkey,2020.0,Dengue,83384680.0,0.01,0.0,0.1009,5825.0,2994.0,2831.0,31.0,34.0,25.0,10.0,75.0,25.0,70.55,1.73,1.86,Medication,93.79,0.0,-16.86,388.0,Medium,67.52,8367.11,0.79,75.0
9168.0,Germany,2008.0,Parkinson's Disease,82110097.0,,,,,,,,,,,,,82.99,4.72,10.8,Therapy,72.63,0.0,-24.36,13463.0,Medium,77.93,46957.83,0.92,76.0
9169.0,Italy,2011.0,Measles,60026841.0,0.04,0.05,0.0096,24011.0,12174.0,11837.0,45.0,18.0,14.0,23.0,69.0,31.0,81.89,3.98,11.79,Vaccination,98.43,0.35,-23.0,408.0,High,76.3,38215.26,0.79,68.7
9170.0,Saudi Arabia,2017.0,Ebola,30977355.0,0.0,0.0,0.6716,1304.0,670.0,634.0,5.0,25.0,35.0,35.0,83.0,17.0,77.25,1.18,4.85,Therapy,42.73,0.0,-25.19,26613.0,Medium,73.85,23227.38,0.75,83.3
9171.0,Nigeria,2017.0,Ebola,200254579.0,0.43,0.64,0.96,861095.0,460686.0,400409.0,14.0,26.0,37.0,23.0,49.0,51.0,55.84,0.8,1.27,Therapy,31.33,9.96,-32.14,571.0,Low,52.42,1876.33,0.5,48.8
9172.0,Germany,2003.0,Hypertension,82534176.0,1.66,26.97,0.0503,1370067.0,701474.0,668593.0,1.0,7.0,40.0,53.0,75.0,25.0,82.46,3.66,6.39,Medication,81.62,129.03,,1589.0,High,77.45,30869.15,0.9,75.4
9173.0,Italy,2017.0,COVID-19,60002252.0,0.79,1.12,0.0862,474018.0,259288.0,214730.0,8.0,22.0,37.0,32.0,70.0,30.0,82.82,3.12,4.85,Medication,84.09,9.59,-35.72,5530.0,,76.95,32633.06,0.8,69.6
9174.0,China,2002.0,Diabetes,1280400000.0,0.33,4.05,0.1186,4225320.0,2167589.0,2057731.0,8.0,15.0,40.0,37.0,38.0,62.0,49.34,1.2,1.51,Medication,68.99,15.55,,183.0,High,57.87,1142.74,0.5,38.2
9175.0,Canada,2015.0,Dengue,35704498.0,0.01,0.0,0.056,2628.0,1332.0,1296.0,25.0,35.0,29.0,11.0,80.0,20.0,88.97,5.05,8.57,Medication,99.52,0.0,26.65,2058.0,Medium,85.56,43281.74,0.9,79.6
9176.0,United Kingdom,2012.0,Influenza,63711000.0,3.38,3.89,0.05,2153432.0,1087483.0,1065949.0,21.0,25.0,30.0,24.0,82.0,18.0,83.29,4.29,10.37,Medication,100.0,39.17,45.38,344.0,Medium,78.52,42324.41,0.88,81.6
9177.0,Japan,2001.0,Polio,127149000.0,0.0,0.0,0.0481,1607.0,795.0,812.0,38.0,19.0,14.0,29.0,91.0,9.0,87.95,3.12,5.59,Medication,86.74,0.0,,250.0,High,81.95,34376.12,0.82,91.0
9178.0,Mexico,2005.0,Leprosy,105811504.0,0.01,0.0,,7894.0,4815.0,3079.0,13.0,21.0,40.0,26.0,74.0,26.0,57.83,2.16,4.74,Medication,78.12,0.0,15.16,3325.0,Medium,60.06,8671.76,0.6,74.5
9179.0,Mexico,2010.0,Influenza,113623895.0,14.44,19.56,0.0795,16407290.0,8466162.0,7941128.0,28.0,25.0,30.0,17.0,76.0,24.0,62.52,2.19,3.32,Medication,84.69,135.4,15.12,15.0,High,62.64,9728.8,0.64,76.0
9180.0,USA,2014.0,Polio,319257560.0,0.0,0.0,0.0516,14248.0,7281.0,6967.0,36.0,20.0,14.0,30.0,81.0,19.0,83.02,2.62,7.91,Vaccination,88.46,0.0,53.98,462.0,High,76.79,54494.89,0.9,81.4
9181.0,Indonesia,2015.0,Parkinson's Disease,261799249.0,,,,,,,,,,,,,64.06,0.85,1.28,Medication,66.29,0.0,-4.44,2374.0,Low,60.84,3288.22,0.64,51.8
9182.0,Italy,2005.0,HIV/AIDS,58166682.0,0.25,1.49,0.1801,145417.0,82015.0,63402.0,7.0,29.0,40.0,25.0,68.0,32.0,80.62,2.61,4.39,Medication,75.23,6.6,63.3,1963.0,High,75.0,31869.31,0.76,67.8
9183.0,Australia,2005.0,Cholera,20176844.0,0.0,0.0,0.1022,154.0,79.0,75.0,23.0,30.0,28.0,20.0,84.0,16.0,86.54,3.13,4.46,Medication,94.51,0.0,50.94,1683.0,Medium,82.56,37613.6,0.89,84.5
9184.0,Italy,2003.0,Hypertension,57399184.0,0.83,9.89,0.0608,476413.0,244876.0,231537.0,1.0,7.0,40.0,53.0,67.0,33.0,80.03,4.59,10.5,Medication,79.28,46.98,,1840.0,High,74.41,27414.93,0.74,67.5
9185.0,Brazil,2020.0,Hypertension,208660842.0,1.16,12.54,0.0911,2420466.0,1336097.0,1084369.0,3.0,7.0,35.0,55.0,86.0,14.0,69.69,1.4,3.57,Medication,75.55,52.53,-43.53,247.0,Medium,61.43,7074.19,0.71,86.0
9186.0,Italy,2002.0,Parkinson's Disease,57089824.0,,,,,,,,,,,,,79.3,3.44,11.48,Therapy,70.53,0.0,,8904.0,Medium,73.49,22322.05,0.73,67.3
9187.0,China,2007.0,Polio,1317885000.0,0.0,0.0,0.1097,26114.0,13083.0,13031.0,42.0,20.0,10.0,28.0,44.0,56.0,54.54,1.18,3.88,Medication,76.97,0.0,13.44,6.0,High,59.98,2677.85,0.56,43.7
9188.0,France,2008.0,Diabetes,64375116.0,0.88,12.42,0.0211,566501.0,284950.0,281551.0,2.0,15.0,43.0,40.0,78.0,22.0,81.76,4.09,8.63,Medication,78.75,50.87,0.41,2090.0,High,75.87,45136.86,0.78,78.2
9189.0,India,2015.0,Asthma,1328024498.0,0.6,7.74,0.0,7968147.0,3832679.0,4135468.0,30.0,26.0,25.0,19.0,33.0,67.0,60.32,0.47,0.6,Medication,81.95,31.01,-3.01,49.0,Medium,59.32,1616.51,0.52,32.7
9190.0,Japan,2004.0,COVID-19,127761000.0,0.77,0.97,0.1103,983760.0,512539.0,471221.0,12.0,24.0,35.0,30.0,91.0,9.0,88.74,4.27,8.8,Medication,84.67,6.91,,3269.0,,83.08,38282.72,0.83,91.2
9191.0,South Korea,2010.0,Dengue,49554112.0,0.0,0.0,0.0406,1277.0,649.0,628.0,31.0,35.0,25.0,9.0,80.0,20.0,76.04,4.94,6.45,Medication,98.37,0.0,-25.31,1010.0,Medium,75.21,24458.61,0.85,79.7
9192.0,France,2023.0,COVID-19,68287487.0,0.46,0.51,0.2788,314122.0,170254.0,143868.0,8.0,25.0,35.0,31.0,80.0,20.0,81.24,4.79,10.25,Vaccination,75.36,3.99,0.19,7691.0,High,74.7,44451.29,0.83,80.5
9193.0,Brazil,2023.0,Asthma,211140729.0,0.68,6.86,0.0057,1435757.0,707828.0,727929.0,26.0,24.0,25.0,25.0,87.0,13.0,71.48,1.32,3.86,Medication,90.43,35.22,-0.86,81.0,Medium,61.77,10377.59,0.71,86.8
9194.0,Russia,2014.0,Tuberculosis,144237223.0,0.09,0.48,0.1903,129814.0,79836.0,49978.0,20.0,25.0,30.0,25.0,74.0,26.0,68.62,1.87,2.78,Medication,72.04,2.2,-20.24,383.0,High,62.34,14208.95,0.83,74.1
9195.0,Turkey,2007.0,Asthma,70158112.0,0.68,7.83,0.0466,477075.0,218977.0,258098.0,28.0,25.0,25.0,22.0,68.0,32.0,61.17,2.36,3.53,Medication,88.7,37.83,23.82,279.0,High,63.14,9629.9,0.56,68.5
9196.0,South Korea,2014.0,Rabies,50746659.0,0.01,0.0,0.4922,3654.0,2437.0,1217.0,15.0,25.0,35.0,25.0,80.0,20.0,80.25,3.9,7.95,Medication,22.09,0.02,23.42,1803.0,Medium,78.1,30793.06,0.86,80.4
9197.0,Turkey,2002.0,Tuberculosis,67048795.0,0.23,1.44,0.1481,154212.0,93452.0,60760.0,24.0,26.0,30.0,20.0,66.0,34.0,56.32,1.94,3.65,Medication,69.84,7.01,,240.0,Medium,59.89,3583.2,0.53,66.0
9198.0,Germany,2023.0,Hypertension,83901923.0,1.29,21.83,0.0039,1082335.0,582296.0,500039.0,1.0,5.0,44.0,51.0,78.0,22.0,85.66,3.6,9.25,Medication,89.66,110.99,-36.49,3824.0,High,80.74,53528.07,0.96,78.0
9199.0,South Africa,2009.0,Tuberculosis,51728516.0,0.35,2.88,0.1921,181050.0,114967.0,66083.0,23.0,25.0,30.0,22.0,61.0,39.0,56.05,1.11,3.04,Medication,66.76,14.25,17.42,36.0,High,51.75,6374.71,0.69,61.4
9200.0,Australia,2013.0,Cholera,23128129.0,0.0,0.0,0.1178,687.0,371.0,316.0,21.0,30.0,29.0,20.0,85.0,15.0,87.79,3.57,10.52,Medication,99.1,0.0,-31.99,2257.0,Medium,84.31,66447.48,0.9,85.3
9201.0,Indonesia,2014.0,Malaria,258877399.0,22.57,30.65,0.1111,58428629.0,32836889.0,25591740.0,37.0,30.0,25.0,8.0,51.0,49.0,62.93,0.5,1.03,Medication,81.62,302.09,-2.41,190.0,Medium,60.16,3441.07,0.63,51.1
9202.0,Nigeria,2021.0,Malaria,218529286.0,8.58,10.97,0.0548,18749813.0,10687393.0,8062420.0,39.0,31.0,27.0,3.0,52.0,48.0,57.37,0.45,0.81,Medication,76.01,86.95,7.57,23.0,Low,51.58,2008.54,0.55,51.8
9203.0,United Kingdom,2023.0,Rabies,68492000.0,0.01,0.01,0.419,6849.0,4472.0,2377.0,8.0,25.0,35.0,32.0,83.0,17.0,82.04,3.38,8.08,Medication,25.29,0.18,-16.83,3771.0,Low,76.15,49224.06,0.94,83.0
9204.0,United Kingdom,2014.0,Measles,64620000.0,1.49,1.68,0.0057,962838.0,476605.0,486233.0,46.0,20.0,8.0,27.0,82.0,18.0,83.75,4.28,5.79,Vaccination,100.0,18.07,50.44,920.0,High,79.1,47246.82,0.92,81.8
9205.0,Turkey,2009.0,Asthma,72039206.0,0.43,8.51,0.0402,309769.0,139706.0,170063.0,28.0,25.0,25.0,22.0,69.0,31.0,62.6,1.52,3.14,Medication,89.78,38.05,42.96,307.0,Medium,63.9,8960.06,0.58,69.5
9206.0,Brazil,2021.0,Polio,209550294.0,0.01,0.0,0.0765,12675.0,6768.0,5907.0,41.0,19.0,10.0,30.0,86.0,14.0,69.37,2.4,2.39,Medication,79.45,0.0,2.9,11.0,Medium,60.33,7972.54,0.71,86.3
9207.0,China,2014.0,Rabies,1371860000.0,0.01,0.01,0.7557,137186.0,90268.0,46918.0,15.0,25.0,35.0,25.0,51.0,49.0,62.57,2.35,4.81,Medication,18.35,0.19,21.84,95.0,Medium,63.73,7547.54,0.62,51.4
9208.0,China,2006.0,HIV/AIDS,1311020000.0,0.1,0.71,0.2806,1311020.0,722372.0,588648.0,12.0,30.0,35.0,23.0,43.0,57.0,53.42,1.78,3.79,Medication,66.98,2.8,-39.16,140.0,Medium,59.48,2088.01,0.54,42.6
9209.0,Argentina,2014.0,Tuberculosis,43024071.0,0.1,0.73,0.1097,43024.0,26245.0,16779.0,22.0,25.0,30.0,23.0,91.0,9.0,67.9,2.21,3.21,Medication,75.25,3.34,47.15,193.0,Medium,61.66,13179.83,0.85,90.8
9210.0,Mexico,2004.0,Asthma,104394131.0,0.97,14.99,0.0675,1012623.0,456693.0,555930.0,28.0,26.0,25.0,21.0,74.0,26.0,57.01,2.09,4.35,Medication,84.3,69.58,,31.0,Medium,59.76,7849.67,0.6,74.2
9211.0,Australia,2007.0,Hypertension,20827622.0,1.2,21.01,0.0124,249931.0,131214.0,118717.0,1.0,8.0,38.0,53.0,85.0,15.0,86.46,2.75,7.12,Medication,83.17,85.57,16.27,1723.0,High,82.45,47105.64,0.89,84.7
9212.0,Russia,2014.0,Measles,144237223.0,1.03,1.28,0.0637,1485643.0,762135.0,723508.0,50.0,20.0,8.0,22.0,74.0,26.0,68.62,1.58,1.42,Medication,87.34,12.95,2.33,48.0,High,62.34,14208.95,0.83,74.1
9213.0,Russia,2018.0,Alzheimer's Disease,145398106.0,,,,,,,,,,,,,69.9,1.6,1.74,Medication,58.32,0.0,-18.74,9292.0,Low,62.92,11318.22,0.84,74.4
9214.0,Argentina,2020.0,Dengue,45191965.0,1.61,1.79,0.08,727591.0,379075.0,348516.0,31.0,34.0,25.0,10.0,92.0,8.0,67.64,1.32,2.16,Medication,91.27,14.42,-17.13,127.0,Medium,59.68,8535.6,0.87,91.6
9215.0,France,2006.0,Hepatitis,63622342.0,0.21,1.49,0.0725,133607.0,79897.0,53710.0,3.0,15.0,38.0,45.0,78.0,22.0,82.02,3.24,2.7,Medication,76.78,5.82,-5.49,647.0,High,76.34,36182.58,0.78,77.9
9216.0,USA,2000.0,Hepatitis,282162411.0,0.01,0.09,0.0923,28216.0,16732.0,11484.0,4.0,15.0,37.0,44.0,79.0,21.0,82.75,3.58,8.0,Medication,75.93,0.49,,1485.0,High,77.02,36417.51,0.87,79.0
9217.0,South Africa,2011.0,Leprosy,52995205.0,0.01,0.0,,2829.0,1796.0,1033.0,12.0,20.0,40.0,28.0,62.0,38.0,57.12,1.83,1.65,Medication,74.16,0.0,-19.54,2744.0,Medium,51.91,8646.06,0.7,62.2
9218.0,India,2007.0,Cholera,1190676021.0,4.2,4.76,0.1591,50008393.0,27604633.0,22403760.0,30.0,32.0,25.0,13.0,30.0,70.0,49.62,0.75,0.6,Medication,76.99,47.46,-27.45,35.0,Low,52.91,995.0,0.44,29.7
9219.0,Turkey,2020.0,Diabetes,83384680.0,0.3,5.27,0.1152,250154.0,134083.0,116071.0,6.0,14.0,40.0,40.0,75.0,25.0,70.55,1.61,1.33,Medication,73.97,23.63,-32.82,1542.0,High,67.52,8367.11,0.79,75.0
